The sequence of nodes visited by the vehicle:
set vehicleNodes := 0 3 1 8 9 11 7 10 6 16 14 15;

The sequence of nodes visited by the drone:
set dronedNodes := 0 4 3 12 1 5 8 19 9 11 17 7 18 10 13 16 2 15;

The 3-tuple cycles in which the drone was involved:
set droneCycles := ; # empty

The node and associated arrival time, departure time, vehicle idle time, and assignment associated with that node:
0 577.1150269966377 577.1150269966377 0 1
1 92.34964961521825 92.34964961521825 0 1
2 469.14395277706774 469.14395277706774 0 0
3 48.942971417767204 48.942971417767204 3.278818204665427 1
4 24.552296759780496 24.552296759780496 0 0
5 97.67926027858255 97.67926027858255 0 0
6 423.9923901224805 423.9923901224805 0 1
7 362.63971229325244 362.63971229325244 0 1
8 101.19795450243252 101.19795450243252 4.975044714925147 1
9 122.6026279022609 122.6026279022609 0 1
10 400.85403410295555 400.85403410295555 0 1
11 303.3032898194962 303.3032898194962 0 1
12 72.96701289960195 72.96701289960195 0 0
13 423.5178487781836 423.5178487781836 0 0
14 463.9830729699332 463.9830729699332 0 1
15 486.8763896928286 486.8763896928286 0 1
16 447.3309411775156 447.3309411775156 16.084319838641022 1
17 341.0892398649604 341.0892398649604 0 0
18 384.77533599762074 384.77533599762074 0 0
19 105.54380483436202 105.54380483436202 0 0
