The sequence of nodes visited by the vehicle:
set vehicleNodes := 0 10 12 5 16 13 18 4 1 3 6;

The sequence of nodes visited by the drone:
set dronedNodes := 0 2 10 8 5 19 13 14 18 9 4 17 1 15 3 11 6 7;

The 3-tuple cycles in which the drone was involved:
set droneCycles := ; # empty

The node and associated arrival time, departure time, vehicle idle time, and assignment associated with that node:
0 309.2537383442367 309.2537383442367 0 1
1 191.97613627911235 191.97613627911235 1.5545010961312755 1
2 25.678018197230223 25.678018197230223 0 0
3 237.62698512116566 237.62698512116566 0 1
4 176.38596633536287 176.38596633536287 0 1
5 77.8915518806386 77.8915518806386 0 1
6 264.7931405355779 264.7931405355779 0 1
7 267.9554181957463 267.9554181957463 0 0
8 61.09584390512931 61.09584390512931 0 0
9 156.49793378080278 156.49793378080278 0 0
10 36.27146073051649 36.27146073051649 0 1
11 247.12698512116566 247.12698512116566 0 0
12 58.475064041691006 58.475064041691006 0 1
13 103.49253868790734 103.49253868790734 0 1
14 107.39766352586066 107.39766352586066 0 0
15 213.07708412512153 213.07708412512153 0 0
16 79.3057654430117 79.3057654430117 0 1
17 181.97613627911235 181.97613627911235 0 0
18 153.58245783338012 153.58245783338012 0 1
19 91.01595662904529 91.01595662904529 0 0
