The sequence of nodes visited by the vehicle:
set vehicleNodes := 0 12 16 11 18 6 5 14 4 17 10;

The sequence of nodes visited by the drone:
set dronedNodes := 0 3 12 19 11 15 6 8 5 13 14 2 4 7 17 9 10 1;

The 3-tuple cycles in which the drone was involved:
set droneCycles := ; # empty

The node and associated arrival time, departure time, vehicle idle time, and assignment associated with that node:
0 575.2625789579023 575.2625789579023 0 1
1 523.7799566681309 523.7799566681309 0 0
2 324.7431324148197 324.7431324148197 0 0
3 35.32259695219597 35.32259695219597 0 0
4 423.22142259359856 423.22142259359856 0 1
5 277.17382738916103 277.17382738916103 0 1
6 241.6731971164662 241.6731971164662 0 1
7 457.03911317253323 457.03911317253323 0 0
8 254.55717225529722 254.55717225529722 0 0
9 493.81402257659755 493.81402257659755 0 0
10 509.8805998973541 509.8805998973541 0 1
11 97.63817488724226 97.63817488724226 0 1
12 53.31701180832916 53.31701180832916 0 1
13 288.62608940771077 288.62608940771077 0 0
14 295.7813778100436 295.7813778100436 9.551287245902984 1
15 192.7994290700115 192.7994290700115 0 0
16 73.52105272469299 73.52105272469299 0 1
17 492.94822077691515 492.94822077691515 0 1
18 111.6148212304336 111.6148212304336 0 1
19 75.40711416472789 75.40711416472789 0 0
