The sequence of nodes visited by the vehicle:
set vehicleNodes := 0 7 17 12 15 1 16 6 5 13 2 4 10 8;

The sequence of nodes visited by the drone:
set dronedNodes := 0 9 12 19 16 3 13 14 4 18 10 11;

The 3-tuple cycles in which the drone was involved:
set droneCycles := ; # empty

The node and associated arrival time, departure time, vehicle idle time, and assignment associated with that node:
0 345.4492978769865 345.4492978769865 18.028606217991126 1
1 98.2856148971357 98.2856148971357 0 1
2 195.95353795859737 195.95353795859737 0 1
3 142.57043440195022 142.57043440195022 0 0
4 246.26087664342415 246.26087664342415 12.405777015014621 1
5 168.64959527582923 168.64959527582923 0 1
6 150.85957534526253 150.85957534526253 0 1
7 31.23187340107969 31.23187340107969 0 1
8 300.85673174356583 300.85673174356583 0 1
9 26.276829303294882 26.276829303294882 0 0
10 291.41230724119714 291.41230724119714 0 1
11 326.7595937043774 326.7595937043774 0 0
12 62.43147841932907 62.43147841932907 3.5294008521438656 1
13 177.41889776347904 177.41889776347904 0 1
14 222.9620421481863 222.9620421481863 0 0
15 79.89057712081538 79.89057712081538 0 1
16 124.68755953497778 124.68755953497778 1.9047635950951332 1
17 36.73481326326199 36.73481326326199 0 1
18 270.82399496898375 270.82399496898375 0 0
19 96.54201699016798 96.54201699016798 0 0
