The sequence of nodes visited by the vehicle:
set vehicleNodes := 0 5 3 11 9 14 10 13 1 8 15 16 17;

The sequence of nodes visited by the drone:
set dronedNodes := 0 19 9 7 13 2 1 6 8 15 12 16 18 17 4;

The 3-tuple cycles in which the drone was involved:
set droneCycles := ; # empty

The node and associated arrival time, departure time, vehicle idle time, and assignment associated with that node:
0 507.8118906782872 507.8118906782872 0 1
1 192.0831438542058 192.0831438542058 0 1
2 150.03428865705817 150.03428865705817 0 0
3 34.95857395864736 34.95857395864736 0 1
4 500.92772471069446 500.92772471069446 0 0
5 19.685155360654537 19.685155360654537 0 1
6 217.61837258658088 217.61837258658088 0 0
7 98.16679812080127 98.16679812080127 0 0
8 255.26359835174827 255.26359835174827 0 1
9 76.44105005202401 76.44105005202401 5.780019861075644 1
10 98.16726166806748 98.16726166806748 0 1
11 50.38379172103066 50.38379172103066 0 1
12 423.1801106621464 423.1801106621464 0 0
13 138.1022025218452 138.1022025218452 11.05003427167864 1
14 94.49395330880812 94.49395330880812 0 1
15 372.0128465704346 372.0128465704346 0 1
16 456.10205703464794 456.10205703464794 0 1
17 485.12633887890644 485.12633887890644 0 1
18 471.1422906552615 471.1422906552615 0 0
19 44.71309833132952 44.71309833132952 0 0
