The sequence of nodes visited by the vehicle:
set vehicleNodes := 0 16 9 18 11 2 10 3 4 1 7 8 17 19;

The sequence of nodes visited by the drone:
set dronedNodes := 0 13 16 14 9 6 4 12 1 15 19 5;

The 3-tuple cycles in which the drone was involved:
set droneCycles := ; # empty

The node and associated arrival time, departure time, vehicle idle time, and assignment associated with that node:
0 368.4616732333535 368.4616732333535 0 1
1 198.42173044054692 198.42173044054692 1.4223692185462937 1
2 135.07500212914357 135.07500212914357 0 1
3 160.4720212834376 160.4720212834376 0 1
4 174.74763752262814 174.74763752262814 0.038181242204473165 1
5 310.65366010614065 310.65366010614065 0 0
6 155.02680964740634 155.02680964740634 0 0
7 214.0820100500443 214.0820100500443 0 1
8 245.9400115075368 245.9400115075368 0 1
9 125.30395767476817 125.30395767476817 0 1
10 144.9048033568752 144.9048033568752 0 1
11 133.56531085833473 133.56531085833473 0 1
12 186.18660443334906 186.18660443334906 0 0
13 50.60451177906814 50.60451177906814 0 0
14 106.49429660331586 106.49429660331586 0 0
15 239.78479284303492 239.78479284303492 0 0
16 96.41462121045382 96.41462121045382 0 1
17 255.10114515944312 255.10114515944312 0 1
18 125.69340983454752 125.69340983454752 0 1
19 294.56076320613903 294.56076320613903 0 1
