The sequence of nodes visited by the vehicle:
set vehicleNodes := 0 19 5 4 8 6 2 15 9 7 13 14 12 16;

The sequence of nodes visited by the drone:
set dronedNodes := 0 18 19 3 2 1 15 17 7 11 14 10;

The 3-tuple cycles in which the drone was involved:
set droneCycles := ; # empty

The node and associated arrival time, departure time, vehicle idle time, and assignment associated with that node:
0 301.0522599857828 301.0522599857828 1.3037747793428593 1
1 103.18663566419235 103.18663566419235 0 0
2 95.24313250649902 95.24313250649902 0 1
3 51.66013736734547 51.66013736734547 0 0
4 35.544898766522564 35.544898766522564 0 1
5 18.51980748854608 18.51980748854608 0 1
6 65.54530632896018 65.54530632896018 0 1
7 198.38235750900458 198.38235750900458 13.448395794598468 1
8 57.724075144947136 57.724075144947136 0 1
9 134.73654593035613 134.73654593035613 0 1
10 277.8860057912119 277.8860057912119 0 0
11 223.84544623485087 223.84544623485087 0 0
12 278.14848305325245 278.14848305325245 0 1
13 237.3180222885717 237.3180222885717 0 1
14 263.7889264640891 263.7889264640891 2.033847315111757 1
15 113.75932400360466 113.75932400360466 0 1
16 287.4523514094264 287.4523514094264 0 1
17 161.88800804047096 161.88800804047096 0 0
18 6.18951801098522 6.18951801098522 0 0
19 10.505742247969758 10.505742247969758 0 1
