The sequence of nodes visited by the vehicle:
set vehicleNodes := 0 6 8 10 16 4 18 14 11 3 12 5 1 15;

The sequence of nodes visited by the drone:
set dronedNodes := 0 19 6 13 16 7 4 2 18 17 11 9;

The 3-tuple cycles in which the drone was involved:
set droneCycles := ; # empty

The node and associated arrival time, departure time, vehicle idle time, and assignment associated with that node:
0 326.51582912608364 326.51582912608364 7.8840792625447875 1
1 304.7215550642608 304.7215550642608 0 1
2 112.73591094740554 112.73591094740554 0 0
3 275.11336821456075 275.11336821456075 0 1
4 103.701691351347 103.701691351347 0.11032855029482391 1
5 290.05076098841494 290.05076098841494 0 1
6 21.53696053091167 21.53696053091167 0.347081798487455 1
7 89.34071532986421 89.34071532986421 0 0
8 46.67184672699878 46.67184672699878 0 1
9 258.31094013060414 258.31094013060414 0 0
10 61.10442310266333 61.10442310266333 0 1
11 219.05661683612547 219.05661683612547 11.370712067312155 1
12 287.2460754857669 287.2460754857669 0 1
13 42.57089044565556 42.57089044565556 0 0
14 170.26751536531722 170.26751536531722 0 1
15 313.3641935395519 313.3641935395519 0 1
16 71.91535200537854 71.91535200537854 7.333040123234042 1
17 185.79858928157427 185.79858928157427 0 0
18 133.99777872405045 133.99777872405045 4.79532347175882 1
19 15.414804572111015 15.414804572111015 0 0
