The sequence of nodes visited by the vehicle:
set vehicleNodes := 0 7 10 8 17 18 2 5 16 15 11;

The sequence of nodes visited by the drone:
set dronedNodes := 0 4 7 6 8 9 17 12 18 3 5 19 16 14 15 13 11 1;

The 3-tuple cycles in which the drone was involved:
set droneCycles := ; # empty

The node and associated arrival time, departure time, vehicle idle time, and assignment associated with that node:
0 273.3011313906198 273.3011313906198 0 1
1 234.83613914066015 234.83613914066015 0 0
2 156.74017874783837 156.74017874783837 0 1
3 156.92388964661745 156.92388964661745 0 0
4 26.913656011430916 26.913656011430916 0 0
5 182.54715454896626 182.54715454896626 0 1
6 64.70624071245233 64.70624071245233 0 0
7 43.46359492620432 43.46359492620432 0 1
8 77.0209502424668 77.0209502424668 0 1
9 86.32148786133594 86.32148786133594 0 0
10 68.95869249416825 68.95869249416825 0 1
11 229.61598588620487 229.61598588620487 0 1
12 119.86784690033664 119.86784690033664 0 0
13 223.35164836373113 223.35164836373113 0 0
14 206.37244565312727 206.37244565312727 0 0
15 214.35164836373113 214.35164836373113 0 1
16 200.35164836373113 200.35164836373113 0 1
17 112.86784690033664 112.86784690033664 0 1
18 147.30619761578177 147.30619761578177 0 1
19 185.04715454896626 185.04715454896626 0 0
