The sequence of nodes visited by the vehicle:
set vehicleNodes := 0 9 19 16 12 11 15 18 2 8 13;

The sequence of nodes visited by the drone:
set dronedNodes := 0 4 9 17 16 1 12 5 11 10 15 3 2 6 8 14 13 7;

The 3-tuple cycles in which the drone was involved:
set droneCycles := ; # empty

The node and associated arrival time, departure time, vehicle idle time, and assignment associated with that node:
0 277.1855039608391 277.1855039608391 0 1
1 100.46011693071634 100.46011693071634 0 0
2 208.86311312692635 208.86311312692635 0 1
3 183.61599096565547 183.61599096565547 0 0
4 18.696765753410602 18.696765753410602 0 0
5 126.44361858189302 126.44361858189302 0 0
6 223.1809341902027 223.1809341902027 0 0
7 266.1373104130227 266.1373104130227 0 0
8 239.01273999028902 239.01273999028902 0 1
9 61.26045687491146 61.26045687491146 0 1
10 146.21237876605582 146.21237876605582 0 0
11 135.11057711046857 135.11057711046857 0 1
12 110.41239904001162 110.41239904001162 0 1
13 263.0959291478736 263.0959291478736 0 1
14 250.52360442351036 250.52360442351036 0 0
15 180.4537133054871 180.4537133054871 0 1
16 86.5586781562585 86.5586781562585 0 1
17 71.56822093895562 71.56822093895562 0 0
18 185.4537133054871 185.4537133054871 0 1
19 77.07184517575335 77.07184517575335 0 1
